Genus,Species,ASW11,ASW15,ASW16,ASW19,ASW20,ASW22,ASW29,ASW2,ASW31,ASW35,ASW37,ASW38,ASW3,ASW45,ASW47,ASW49,ASW50,ASW51,ASW54,ASW56,ASW59,ASW62,ASW64,ASW65,ASW66,ASW67,ASW68,ASW69,ASW73,ASW74,ASW7
Bradyrhizobium,Bradyrhizobium oligotrophicum,0,0,0,0,0,0,29,0,11,0,0,0,0,0,0,0,0,26,42,0,0,0,0,0,0,0,11,0,0,0,0
Bradyrhizobium,Bradyrhizobium ottawaense,0,0,0,0,0,0,0,81,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium paxllaeri,0,0,0,0,0,55,10,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,16,0,0,0,0
Bradyrhizobium,Bradyrhizobium quebecense,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,29,98,0,27,0,0,0,0,0,0,0,47,0,0
Bradyrhizobium,Bradyrhizobium septentrionale,0,0,0,0,0,0,0,0,12,0,31,0,0,0,0,0,0,28,45,0,18,0,0,0,0,0,0,0,30,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,26,94,0,0,0,0,0,0,0,27,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,139,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,55,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,22,0,75,0,0,0,0,0,0,0,0,56,0,0,0,0,48,0,0,0,0,0,0,0,0,29
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,0,0,0,24,0,0,0,0,39,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,40,56,0,34,0,0,0,0,0,0,0,53,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,37,0,30,0,27,0,0,0,0,0,0,33,0,0,17,0,0,0,0,0,0,0,36,0,38
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,41,116,0,0,0,0,0,0,0,13,0,0,0,63
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,20,39,0,14,0,12,14,0,0,0,0,0,72,57,0,0,0,0,0,0,12,0,0,11,0,105
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,25,0,0,18,0,0,0,0,0,17,0,18,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,21,0,0,0,39,0,0,0,0,0,0,47,0,0,0,0,0,0,44,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,56
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,19,0,39,0,0,0,0,0,0,0,0,37,149,0,0,0,0,102,0,0,0,0,0,14,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,63,208,74,27,0,0,0,0,0,0,0,58,43,54,0,0,66,0,0,0,0,69,0,0,0,33
Bradyrhizobium,Bradyrhizobium sp.,30,0,12,0,0,0,0,0,33,0,62,0,0,0,0,0,15,36,30,32,27,26,0,0,0,30,0,0,58,48,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,0,116,0,0,0,0,51,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,98,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,161
Bradyrhizobium,Bradyrhizobium sp.,69,0,0,0,0,0,0,52,15,0,0,0,0,0,0,0,67,42,52,0,0,108,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,41,0,0,0,0,0,14,0,10,0,0,12,0,0,48,0,24,29,87,34,0,22,0,0,0,40,0,0,0,63,20
Bradyrhizobium,Bradyrhizobium sp.,45,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,18,0,0,0,16,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,93,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,43,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,63,20,18,0,44,28,28,29,0,165,0,0,0,0,0,0,65,0,0,114,0,0,0,0,0,0,0,151,17,204
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium sp.,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,25,70,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium,Bradyrhizobium symbiodeficiens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0,0,0,69,17,20,0,0,30,0
Bradyrhizobium,Bradyrhizobium vignae,21,0,0,0,0,0,34,0,0,0,0,0,0,0,27,0,0,10,0,0,0,17,0,0,0,10,0,0,0,0,0
Brasilonema,Brasilonema sennae,0,18,0,0,0,0,0,0,28,43,15,0,0,0,0,0,49,0,0,0,0,13,0,45,0,0,28,0,0,0,0
Bremerella,Bremerella volcania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,14,0,198,14,0,0,11,11,0,0,19,0
Brenneria,Brenneria goodwinii,98,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brenneria,Brenneria rubrifaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
Breoghania,Breoghania sp.,26,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,23,69,0,0,0,0,0,0,22,142,0,0,0,22
Brevefilum,Brevefilum fermentans,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
Brevibacillus,Brevibacillus agri,0,0,0,0,0,0,0,0,11,13,13,0,0,0,16,0,40,0,0,0,0,26,0,0,0,31,0,0,0,66,0
Brevibacillus,Brevibacillus brevis,155,38,0,0,53,15,63,77,136,143,65,14,0,0,16,22,158,0,0,50,27,111,55,161,22,48,34,35,0,123,35
Brevibacillus,Brevibacillus choshinensis,0,0,0,0,0,0,0,12,40,0,0,0,0,0,0,0,61,0,0,0,0,40,0,0,0,0,19,20,0,0,29
Brevibacillus,Brevibacillus composti,11,0,0,0,0,0,0,0,0,0,21,27,0,0,0,0,28,0,0,0,0,14,0,0,0,23,21,0,0,15,0
Brevibacillus,Brevibacillus laterosporus,54,25,0,0,0,27,69,29,78,78,43,0,0,0,26,0,69,0,0,0,0,36,42,59,13,0,205,90,0,40,126
Brevibacillus,Brevibacillus marinus,19,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,12,0,25,0,0,0,0,10,0,0,21,0,0,0,0
Brevibacillus,Brevibacillus parabrevis,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,68,0,0,0,0
Brevibacillus,Brevibacillus sp.,0,0,0,0,0,0,0,0,78,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
Brevibacillus,Brevibacillus sp.,41,32,0,37,0,24,0,23,43,88,25,0,0,0,0,0,68,0,35,0,17,33,24,91,0,16,13,17,0,39,30
Brevibacillus,Brevibacillus sp.,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,33,0,34,0,0,19,0,0,0,0,44,0,0,0,0
Brevibacterium,Brevibacterium atlanticum,24,0,0,0,0,21,63,43,12,0,0,0,0,0,0,0,97,0,37,31,0,113,20,0,0,26,20,0,0,54,129
Brevibacterium,Brevibacterium aurantiacum,154,0,0,91,0,56,162,0,0,0,0,44,0,0,0,0,114,0,673,183,0,127,0,0,0,199,43,0,0,382,915
Brevibacterium,Brevibacterium casei,191,0,0,48,0,130,113,74,0,0,0,119,0,0,0,0,119,59,1926,121,0,118,38,0,0,254,76,0,0,363,1182
Brevibacterium,Brevibacterium limosum,64,0,0,15,0,51,41,0,0,0,0,23,0,0,0,0,30,0,200,45,0,27,0,0,0,117,16,0,0,79,132
Brevibacterium,Brevibacterium linens,51,0,0,34,0,65,227,227,92,47,0,532,0,0,0,0,36,0,201,54,0,26,0,0,0,519,0,0,0,117,658
Brevibacterium,Brevibacterium luteolum,34,0,0,31,0,55,705,119,0,0,0,17,0,0,0,0,50,0,3008,30,0,56,0,0,0,68,35,0,0,93,274
Brevibacterium,Brevibacterium oceani,0,0,0,23,26,19,24,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,27,285
Brevibacterium,Brevibacterium pigmentatum,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,14,0,198,0,0,0,0,0,0,0,0,0,0,0,44
Brevibacterium,Brevibacterium sandarakinum,42,0,0,14,0,41,294,0,0,0,0,59,0,0,0,0,82,0,136,40,0,115,0,0,0,101,0,0,0,71,187
Brevibacterium,Brevibacterium siliguriense,82,0,0,0,0,66,27,0,0,0,0,14,0,0,0,0,118,0,138,79,0,157,13,0,0,62,0,0,0,145,148
Brevibacterium,Brevibacterium sp.,0,0,0,14,0,0,30,92,0,33,0,247,0,0,0,0,0,0,195,0,0,0,0,0,0,273,0,0,0,14,189
Brevibacterium,Brevibacterium sp.,98,0,0,84,0,90,314,28,112,0,0,123,0,0,0,35,62,45,928,137,0,70,14,0,0,242,36,0,0,227,1158
Brevibacterium,Brevibacterium sp.,181,0,0,14,0,15,54,0,0,0,0,47,0,0,0,0,85,0,139,169,0,60,0,0,0,221,14,0,0,255,199
Brevibacterium,Brevibacterium sp.,176,0,0,0,0,0,30,87,0,19,37,187,0,0,0,0,107,0,318,147,0,143,0,0,0,288,0,0,0,275,79
Brevibacterium,Brevibacterium sp.,0,0,0,196,0,0,169,0,0,0,0,140,0,0,0,0,163,0,1095,0,0,128,0,0,0,0,0,0,0,0,0
Brevilactibacter,Brevilactibacter sp.,46,0,0,90,0,32,203,110,0,0,0,278,0,0,0,42,86,59,11123,97,0,93,21,0,0,234,19,0,0,205,799
Brevirhabdus,Brevirhabdus pacifica,0,0,0,0,0,0,23,0,0,0,28,0,0,0,0,0,18,0,48,0,0,24,0,0,0,0,0,0,0,0,19
Brevundimonas,Brevundimonas albigilva,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,28,24,74,0,221,65,0,0,96,45,0,0,142,0
Brevundimonas,Brevundimonas diminuta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,46,0,0,0,0,0
Brevundimonas,Brevundimonas goettingensis,24,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,39,43,54,0,0,0,0,0,17,38,0,0,91,0
Brevundimonas,Brevundimonas mediterranea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0
Brevundimonas,Brevundimonas naejangsanensis,10,0,0,46,10,0,56,84,0,18,0,194,0,0,0,0,41,25,193,18,0,0,0,0,0,34,202,0,0,30,0
Brevundimonas,Brevundimonas nasdae,0,0,0,27,0,0,175,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,24
Brevundimonas,Brevundimonas pondensis,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevundimonas,Brevundimonas sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevundimonas,Brevundimonas sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevundimonas,Brevundimonas sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
Brevundimonas,Brevundimonas sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevundimonas,Brevundimonas sp.,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevundimonas,Brevundimonas sp.,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,28,34,62,0,0,27,0,0,0,18,0,0,0,0,0
Brevundimonas,Brevundimonas sp.,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevundimonas,Brevundimonas sp.,0,0,0,23,0,13,34,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,31,0,0,0,0,0,0,0,75
Brevundimonas,Brevundimonas sp.,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,23,25,0,0,0,0,0,0,0,0,0,0,0,67
Brevundimonas,Brevundimonas sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevundimonas,Brevundimonas subvibrioides,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0,0,0,12
Brevundimonas,Brevundimonas vancanneytii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,79
Brevundimonas,Brevundimonas vesicularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,222,0,0,0,0,0,0,0,0,0,0,0,0
Brevundimonas,Brevundimonas vitisensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
Breznakiella,Breznakiella homolactica,0,0,0,0,0,0,21,0,0,29,11,0,0,0,0,0,55,0,0,0,0,17,0,0,15,0,34,0,0,0,13
Brochothrix,Brochothrix thermosphacta,200,53,0,15,53,14,0,36,371,407,88,21,21,20,10,20,281,13,48,0,19,103,52,351,15,15,36,59,0,109,24
Brucella,Brucella anthropi,68,0,0,0,0,0,35,0,123,0,0,0,0,0,0,0,266,0,0,85,0,242,0,0,0,39,0,0,0,108,0
Brucella,Brucella intermedia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,26,0,0,0,0
Brucella,Brucella pituitosa,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brucella,Brucella pseudogrignonensis,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,36,0,0,0,0
Brucella,Brucella sp.,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,29,0,0,0,37,0,0,0,0,0
Brucepastera,Brucepastera parasyntrophica,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,30,0,0,0,0,12,0,11,0,0,22,20,0,0,0
Buchnera,Buchnera aphidicola,1028,272,0,121,221,104,58,124,1271,1404,358,36,134,126,38,78,1096,24,105,46,152,362,172,1320,138,80,215,245,14,294,86
Bulleidia,Bulleidia sp.,318,61,0,18,65,94,85,56,3425,170,741,63,80,20,47,67,516,0,83,0,58,199,123,476,99,46,932,77,0,213,204
Burkholderia,Burkholderia aenigmatica,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia,Burkholderia ambifaria,0,0,0,0,0,63,0,57,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,25
Burkholderia,Burkholderia anthina,0,0,0,0,0,197,0,0,0,0,0,40,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia,Burkholderia cenocepacia,0,64,0,88,0,60,63,38,138,0,0,160,0,0,0,0,234,108,956,0,0,220,79,0,0,68,173,0,0,59,576
Burkholderia,Burkholderia cepacia,64,0,0,0,0,0,15,16,0,0,0,105,0,0,48,0,32,26,76,53,0,21,30,0,0,96,0,0,0,58,113
Burkholderia,Burkholderia contaminans,0,0,0,75,52,0,98,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,36,0,0,0,0
Burkholderia,Burkholderia diffusa,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
Burkholderia,Burkholderia dolosa,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,13
Burkholderia,Burkholderia gladioli,25,14,0,0,0,61,75,19,41,0,0,42,0,0,0,0,167,58,94,0,0,192,23,0,0,60,97,0,0,0,107
Burkholderia,Burkholderia glumae,18,0,0,15,0,29,25,19,0,0,23,27,0,0,0,0,0,0,22,16,0,41,16,0,0,31,33,0,0,35,218
Burkholderia,Burkholderia lata,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,71,0,24,0,0,0,0
Burkholderia,Burkholderia mayonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,45
Burkholderia,Burkholderia metallica,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
Burkholderia,Burkholderia multivorans,62,0,0,0,38,14,46,20,52,0,80,46,0,47,34,0,27,34,110,53,0,47,23,0,21,136,70,0,0,111,108
Burkholderia,Burkholderia oklahomensis,0,0,0,0,0,0,14,19,15,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,38
Burkholderia,Burkholderia perseverans,0,0,0,0,0,0,23,0,67,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,26,36
Burkholderia,Burkholderia plantarii,0,0,0,0,0,0,0,24,0,0,0,114,0,0,0,0,0,13,54,0,0,0,16,0,0,0,0,0,0,0,28
Burkholderia,Burkholderia pseudomallei,0,0,0,40,0,139,54,58,0,57,0,89,0,0,0,0,0,25,374,0,0,0,100,0,0,0,154,0,0,29,281
Burkholderia,Burkholderia pseudomultivorans,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia,Burkholderia pyrrocinia,0,0,0,0,0,0,32,0,31,0,0,12,0,0,0,0,189,0,115,0,0,50,0,0,0,27,14,0,0,12,0
Burkholderia,Burkholderia savannae,0,0,0,45,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia,Burkholderia seminalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,19,0,0,0,0,0,0,0,12
Burkholderia,Burkholderia sp.,0,0,0,0,0,0,45,12,0,0,26,34,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0
Burkholderia,Burkholderia sp.,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,103,0,0,0,0,0,0,17,49,0,0,0,0
Burkholderia,Burkholderia sp.,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia,Burkholderia sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia,Burkholderia sp.,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia,Burkholderia sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,33
Burkholderia,Burkholderia sp.,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia,Burkholderia sp.,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
Burkholderia,Burkholderia stabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,57,0,0,0,0,0,0,0,35,0,0,0,0
Burkholderia,Burkholderia stagnalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,11,0,0,0,0
Burkholderia,Burkholderia territorii,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,16,20,0,0,0,31
Burkholderia,Burkholderia thailandensis,0,0,0,0,0,0,569,0,21,0,0,15,0,0,0,0,0,0,55,0,0,0,0,0,0,21,0,0,0,0,0
Burkholderia,Burkholderia ubonensis,0,0,0,15,0,21,43,112,33,0,0,652,0,0,40,0,31,21,431,0,0,43,45,0,0,156,104,0,0,52,184
Burkholderia,Burkholderia vietnamiensis,0,0,0,0,0,0,0,116,107,0,0,0,0,0,0,0,260,0,441,37,0,287,0,0,0,47,96,0,0,77,0
Buttiauxella,Buttiauxella agrestis,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,19,0,0,0,10,0,0,0,0
Buttiauxella,Buttiauxella ferragutiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,0,0
Buttiauxella,Buttiauxella sp.,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butyricicoccus,Butyricicoccus sp.,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butyricimonas,Butyricimonas faecalis,171,18,0,252,1909,129,252,0,167,53,1514,39,20,80,61,259,76,0,27,413,141,0,124,91,864,46,420,36,0,243,1447
Butyricimonas,Butyricimonas virosa,109,26,0,85,19058,49,106,73,141,160,11979,0,37,13,0,1932,146,0,198,0,236,81,19,116,28,0,202,20,0,39,29
Butyrivibrio,Butyrivibrio fibrisolvens,142,57,0,37,47,39,63,19,209,313,274,12,19,11,104,18,279,11,48,0,36,91,109,236,33,0,140,213,0,59,106
Butyrivibrio,Butyrivibrio hungatei,349,60,0,10,23,61,30,11,103,90,168,0,10,0,61,10,102,0,19,15,48,80,79,243,54,14,88,217,0,75,76
Butyrivibrio,Butyrivibrio proteoclasticus,94,35,0,0,22,40,48,23,42,12,185,0,0,0,61,11,14,0,0,0,35,25,67,68,30,0,142,257,0,42,76
Bythopirellula,Bythopirellula goksoeyrii,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caballeronia,Caballeronia grimmiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0
Caballeronia,Caballeronia insecticola,24,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18,0,43,10,0,23,14,0,15,0,25,0,0,16,44
Caballeronia,Caballeronia sp.,79,0,0,0,0,0,17,0,0,0,0,30,0,0,0,0,70,0,34,79,0,41,0,0,0,65,0,0,0,94,0
Caballeronia,Caballeronia sp.,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,26,0,0,0,20,23,0,0,72,0
Caballeronia,Caballeronia sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
Caballeronia,Caballeronia sp.,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caballeronia,Caballeronia sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,248,0,0,0,0
Caballeronia,Caballeronia sp.,0,0,0,0,0,0,15,0,32,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,136
Caenibius,Caenibius sp.,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,15,0,0,0,17
Caenibius,Caenibius tardaugens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,54,0,0,0,0,0,0,0,0,0,0,0,0
Caldalkalibacillus,Caldalkalibacillus thermarum,73,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,31,24,0,0,14
Caldanaerobacter,Caldanaerobacter subterraneus,312,77,0,25,65,23,14,41,557,580,108,0,25,18,11,0,395,0,29,0,11,141,51,481,42,28,87,77,0,93,32
Caldibacillus,Caldibacillus thermoamylovorans,0,11,0,0,0,17,25,0,0,26,24,0,0,0,0,0,16,0,0,0,0,0,52,0,27,0,86,48,32,0,0
Caldicellulosiruptor,Caldicellulosiruptor acetigenus,157,55,0,18,26,19,0,28,201,249,67,0,19,10,0,0,191,0,13,0,0,67,27,169,13,26,46,30,0,76,34
Caldicellulosiruptor,Caldicellulosiruptor bescii,27,27,0,0,0,21,0,43,120,95,24,0,0,0,0,0,91,0,17,0,0,55,0,190,52,0,0,0,0,22,36
Caldicellulosiruptor,Caldicellulosiruptor changbaiensis,32,19,0,0,0,42,0,0,35,41,28,0,0,0,0,0,38,0,0,0,0,0,22,97,46,0,94,24,0,0,0
Caldicellulosiruptor,Caldicellulosiruptor diazotrophicus,70,27,0,13,19,64,20,16,141,129,31,0,0,0,0,0,88,0,60,0,0,46,14,164,0,0,0,36,0,38,33
Caldicellulosiruptor,Caldicellulosiruptor hydrothermalis,68,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,0,0,35,0,0,0,0,0,0
Caldicellulosiruptor,Caldicellulosiruptor kronotskyensis,455,61,0,20,91,0,0,28,379,552,114,0,32,37,0,0,380,0,0,0,0,74,32,401,15,0,0,47,0,93,0
